sale_id,customer_id,product_id,warehouse_id,sale_date,quantity,unit_price,discount
SALE0000350,CUST00964,PROD00180,WH009,2025-05-15,405,68.01,0.035
SALE0000351,CUST00056,PROD00023,WH002,2024-07-06,208,111.16,0.026
SALE0000352,CUST01048,PROD00261,WH009,2025-12-06,168,45.39,0.111
SALE0000353,CUST00983,PROD00162,WH005,2025-11-25,156,35.45,0.08
SALE0000354,CUST00438,PROD00205,WH001,2024-08-25,433,45.97,0.11
SALE0000355,CUST00723,PROD00004,WH012,2024-06-06,427,69.93,0.054
SALE0000356,CUST01608,PROD00048,WH012,2024-06-15,159,56.2,0.099
SALE0000357,CUST01595,PROD00004,WH006,2024-06-27,289,69.93,0.145
SALE0000358,CUST01493,PROD00063,WH004,2024-11-20,62,28.83,0.036
SALE0000359,CUST00955,PROD00024,WH001,2024-11-04,133,44.66,0.148
SALE0000360,CUST01775,PROD00025,WH003,2024-06-07,191,89.29,0.138
SALE0000361,CUST01534,PROD00231,WH006,2024-10-19,276,8.08,0.073
SALE0000362,CUST01459,PROD00249,WH010,2025-05-21,448,45.8,0.067
SALE0000363,CUST00905,PROD00168,WH003,2024-05-29,347,91.8,0.023
SALE0000364,CUST00439,PROD00021,WH006,2024-11-12,260,29.85,0.085
SALE0000365,CUST00593,PROD00230,WH011,2025-12-31,24,50.4,0.093
SALE0000366,CUST01484,PROD00135,WH011,2025-03-17,209,90.81,0.128
SALE0000367,CUST00708,PROD00294,WH002,2024-05-17,39,38.84,0.106
SALE0000368,CUST00283,PROD00054,WH001,2025-05-05,159,32.75,0.054
SALE0000369,CUST01902,PROD00173,WH002,2024-05-20,176,77.87,0.108
SALE0000370,CUST01936,PROD00025,WH008,2024-11-09,329,89.29,0.121
SALE0000371,CUST00061,PROD00115,WH004,2024-01-28,483,75.27,0.115
SALE0000372,CUST01798,PROD00204,WH010,2025-12-03,356,20.57,0.003
SALE0000373,CUST00550,PROD00079,WH007,2025-05-18,370,41.08,0.038
SALE0000374,CUST00886,PROD00039,WH008,2024-11-08,283,4.76,0.13
SALE0000375,CUST01574,PROD00037,WH008,2024-10-03,181,29.36,0.044
SALE0000376,CUST00611,PROD00128,WH001,2025-07-24,111,93.54,0.14
SALE0000377,CUST00047,PROD00133,WH004,2025-02-01,493,5.82,0.069
SALE0000378,CUST01706,PROD00053,WH012,2025-05-19,90,61.83,0.066
SALE0000379,CUST01897,PROD00084,WH007,2024-06-26,112,41.03,0.087
SALE0000380,CUST01924,PROD00070,WH006,2024-06-17,315,72.39,0.087
SALE0000381,CUST00628,PROD00185,WH004,2025-09-27,93,75.95,0.103
SALE0000382,CUST00127,PROD00184,WH007,2025-06-03,284,22.3,0.087
SALE0000383,CUST00922,PROD00028,WH010,2024-06-29,21,6.33,0.08
SALE0000384,CUST00598,PROD00175,WH001,2024-03-21,486,80.82,0.047
SALE0000385,CUST01331,PROD00022,WH008,2025-05-15,237,85.31,0.031
SALE0000386,CUST00637,PROD00169,WH011,2024-02-23,325,60.71,0.05
SALE0000387,CUST01276,PROD00261,WH002,2024-04-19,90,45.39,0.005
SALE0000388,CUST01764,PROD00141,WH003,2024-09-16,46,6.87,0.001
SALE0000389,CUST01890,PROD00289,WH002,2025-08-01,143,15.65,0.091
SALE0000390,CUST01848,PROD00218,WH007,2025-02-09,366,47.68,0.097
SALE0000391,CUST01105,PROD00224,WH008,2024-07-01,165,90.07,0.094
SALE0000392,CUST00908,PROD00034,WH005,2024-09-24,376,25.04,0.108
SALE0000393,CUST00341,PROD00119,WH003,2025-02-20,68,6.52,0.006
SALE0000394,CUST01799,PROD00085,WH011,2025-08-15,280,92.47,0.039
SALE0000395,CUST01803,PROD00091,WH002,2025-01-04,196,21.48,0.084
SALE0000396,CUST01833,PROD00196,WH007,2024-02-11,139,32.11,0.056
SALE0000397,CUST00949,PROD00079,WH005,2025-04-14,336,41.08,0.057
SALE0000398,CUST00864,PROD00206,WH008,2025-01-10,83,59.4,0.126
SALE0000399,CUST00134,PROD00053,WH006,2024-03-12,186,61.83,0.042
SALE0000400,CUST00978,PROD00109,WH003,2024-10-22,371,79.68,0.08
SALE0000401,CUST01857,PROD00106,WH003,2025-11-08,419,84.22,0.044
SALE0000402,CUST00879,PROD00293,WH008,2025-07-14,116,64.49,0.109
SALE0000403,CUST00723,PROD00149,WH012,2024-11-12,389,5.78,0.061
SALE0000404,CUST01224,PROD00247,WH009,2024-08-15,140,13.89,0.15
SALE0000405,CUST01016,PROD00094,WH012,2024-05-11,170,93.48,0.004
SALE0000406,CUST01057,PROD00154,WH003,2024-01-31,421,15.64,0.04
SALE0000407,CUST01909,PROD00201,WH003,2024-03-25,57,52.36,0.065
SALE0000408,CUST01289,PROD00244,WH008,2024-08-31,17,64.19,0.008
SALE0000409,CUST01100,PROD00101,WH004,2025-01-23,50,90.55,0.01
SALE0000410,CUST01993,PROD00008,WH012,2024-11-18,118,17.6,0.027
SALE0000411,CUST00351,PROD00027,WH003,2025-05-06,124,3.26,0.136
SALE0000412,CUST01452,PROD00254,WH008,2024-11-03,172,62.93,0.052
SALE0000413,CUST01317,PROD00064,WH012,2025-11-20,479,71.08,0.017
SALE0000414,CUST00579,PROD00091,WH009,2025-02-10,88,21.48,0.074
SALE0000415,CUST01904,PROD00136,WH012,2025-02-28,227,13.7,0.099
SALE0000416,CUST00890,PROD00042,WH010,2024-09-16,328,17.45,0.088
SALE0000417,CUST01914,PROD00093,WH005,2025-05-05,466,73.11,0.014
SALE0000418,CUST01573,PROD00058,WH008,2024-10-31,5,78.95,0.072
SALE0000419,CUST00105,PROD00103,WH010,2024-04-23,219,104.28,0.141
SALE0000420,CUST01215,PROD00137,WH008,2024-10-16,213,78.59,0.042
SALE0000421,CUST01002,PROD00211,WH009,2025-06-03,69,97.56,0.101
SALE0000422,CUST01989,PROD00225,WH010,2024-02-07,433,110.1,0.036
SALE0000423,CUST01833,PROD00074,WH007,2024-10-16,238,10.46,0.129
SALE0000424,CUST00486,PROD00101,WH011,2024-08-22,160,90.55,0.006
SALE0000425,CUST01708,PROD00137,WH006,2024-09-23,23,78.59,0.134
SALE0000426,CUST00295,PROD00131,WH007,2024-10-19,143,28.96,0.141
SALE0000427,CUST00157,PROD00192,WH009,2024-05-20,227,36.73,0.124
SALE0000428,CUST01668,PROD00297,WH004,2025-07-08,274,113.46,0.145
SALE0000429,CUST00781,PROD00052,WH012,2025-06-23,293,109.62,0.119
SALE0000430,CUST01372,PROD00027,WH009,2025-04-26,210,3.26,0.011
SALE0000431,CUST01945,PROD00066,WH010,2025-04-23,441,73.37,0.025
SALE0000432,CUST01609,PROD00006,WH001,2024-04-17,212,91.25,0.142
SALE0000433,CUST01482,PROD00105,WH005,2024-06-23,87,65.51,0.029
SALE0000434,CUST00328,PROD00101,WH002,2024-12-27,286,90.55,0.008
SALE0000435,CUST00226,PROD00003,WH011,2024-01-17,372,20.98,0.017
SALE0000436,CUST00824,PROD00066,WH007,2024-03-04,411,73.37,0.081
SALE0000437,CUST00060,PROD00275,WH010,2025-09-30,223,50.24,0.097
SALE0000438,CUST00636,PROD00190,WH011,2024-11-23,267,84.21,0.061
SALE0000439,CUST01899,PROD00045,WH012,2024-04-01,470,68.01,0.036
SALE0000440,CUST01264,PROD00291,WH011,2025-09-24,112,91.27,0.023
SALE0000441,CUST00398,PROD00218,WH005,2024-05-05,293,47.68,0.117
SALE0000442,CUST01444,PROD00066,WH003,2025-12-25,478,73.37,0.068
SALE0000443,CUST01170,PROD00253,WH001,2025-10-26,262,36.19,0.116
SALE0000444,CUST00512,PROD00120,WH005,2024-01-11,348,108.7,0.118
SALE0000445,CUST00085,PROD00017,WH009,2024-04-15,5,21.81,0.14
SALE0000446,CUST00578,PROD00263,WH003,2025-03-06,313,7.79,0.081
SALE0000447,CUST01915,PROD00229,WH001,2024-09-30,94,12.8,0.005
SALE0000448,CUST00507,PROD00294,WH005,2024-10-19,387,38.84,0.09
SALE0000449,CUST00595,PROD00088,WH003,2024-05-30,127,94.3,0.11
SALE0000450,CUST00433,PROD00277,WH001,2024-04-09,165,12.68,0.112
SALE0000451,CUST01025,PROD00208,WH012,2024-09-05,73,74.43,0.019
SALE0000452,CUST01460,PROD00156,WH002,2025-07-17,30,20.06,0.134
SALE0000453,CUST00374,PROD00257,WH004,2025-06-15,34,75.07,0.006
SALE0000454,CUST00482,PROD00187,WH011,2024-08-08,465,4.13,0.082
SALE0000455,CUST00015,PROD00280,WH009,2024-08-23,489,82.84,0.097
SALE0000456,CUST00794,PROD00221,WH010,2025-01-11,35,79.82,0.091
SALE0000457,CUST00865,PROD00255,WH005,2025-03-25,300,75.06,0.018
SALE0000458,CUST01949,PROD00059,WH004,2025-01-11,384,112.22,0.057
SALE0000459,CUST00624,PROD00039,WH001,2025-12-21,471,4.76,0.103
SALE0000460,CUST00332,PROD00217,WH001,2025-04-04,260,116.87,0.024
SALE0000461,CUST00993,PROD00027,WH010,2024-07-26,45,3.26,0.007
SALE0000462,CUST01320,PROD00046,WH003,2024-10-15,215,19.69,0.026
SALE0000463,CUST00482,PROD00066,WH002,2025-05-29,498,73.37,0.019
SALE0000464,CUST01011,PROD00176,WH012,2025-06-01,443,91.19,0.049
SALE0000465,CUST01958,PROD00192,WH004,2025-03-01,207,36.73,0.021
SALE0000466,CUST01086,PROD00220,WH011,2025-11-11,226,11.4,0.075
SALE0000467,CUST00548,PROD00300,WH009,2024-04-11,187,89.56,0.059
SALE0000468,CUST01983,PROD00291,WH003,2024-06-28,287,91.27,0.066
SALE0000469,CUST00605,PROD00016,WH010,2025-04-24,311,109.29,0.013
SALE0000470,CUST01768,PROD00112,WH007,2024-11-18,453,70.79,0.007
SALE0000471,CUST00884,PROD00082,WH004,2024-07-02,163,63.13,0.117
SALE0000472,CUST00530,PROD00204,WH003,2024-04-24,13,20.57,0.115
SALE0000473,CUST00233,PROD00002,WH008,2024-10-24,420,35.49,0.1
SALE0000474,CUST01118,PROD00280,WH010,2025-09-19,312,82.84,0.019
SALE0000475,CUST00572,PROD00006,WH007,2024-11-23,444,91.25,0.019
SALE0000476,CUST01195,PROD00234,WH002,2025-01-19,295,93.42,0.118
SALE0000477,CUST00416,PROD00033,WH010,2024-01-28,60,118.37,0.138
SALE0000478,CUST00445,PROD00068,WH005,2024-03-19,86,28.03,0.129
SALE0000479,CUST01762,PROD00058,WH004,2025-11-14,61,78.95,0.049
SALE0000480,CUST00074,PROD00298,WH007,2024-11-02,52,76.11,0.0
SALE0000481,CUST00549,PROD00277,WH011,2025-06-25,382,12.68,0.03
SALE0000482,CUST01922,PROD00044,WH003,2025-06-07,126,53.05,0.111
SALE0000483,CUST01353,PROD00071,WH002,2025-06-02,414,85.01,0.126
SALE0000484,CUST01369,PROD00170,WH003,2024-08-20,27,119.17,0.012
SALE0000485,CUST01847,PROD00128,WH009,2025-07-24,239,93.54,0.115
SALE0000486,CUST00720,PROD00117,WH005,2025-01-06,145,85.92,0.124
SALE0000487,CUST00291,PROD00245,WH006,2025-11-20,500,15.09,0.142
SALE0000488,CUST00921,PROD00180,WH011,2025-11-29,144,68.01,0.132
SALE0000489,CUST00248,PROD00185,WH012,2024-09-27,162,75.95,0.015
SALE0000490,CUST01300,PROD00275,WH002,2024-02-04,152,50.24,0.104
SALE0000491,CUST00736,PROD00103,WH007,2024-10-19,77,104.28,0.075
SALE0000492,CUST00709,PROD00037,WH002,2024-02-09,186,29.36,0.123
SALE0000493,CUST00040,PROD00119,WH009,2025-10-07,124,6.52,0.051
SALE0000494,CUST00443,PROD00050,WH001,2024-04-15,381,34.84,0.018
SALE0000495,CUST01292,PROD00142,WH011,2024-03-10,179,25.64,0.015
SALE0000496,CUST00538,PROD00271,WH010,2024-08-17,276,92.12,0.1
SALE0000497,CUST01782,PROD00103,WH008,2024-05-26,213,104.28,0.068
SALE0000498,CUST00883,PROD00151,WH009,2025-05-30,142,94.79,0.068
SALE0000499,CUST01338,PROD00266,WH010,2024-05-24,316,54.58,0.008
SALE0000500,CUST01759,PROD00248,WH003,2025-09-25,192,60.65,0.108
SALE0000501,CUST00148,PROD00171,WH005,2024-03-07,186,93.24,0.09
SALE0000502,CUST01515,PROD00225,WH001,2025-09-07,320,110.1,0.011
SALE0000503,CUST01919,PROD00002,WH005,2025-09-03,480,35.49,0.128
SALE0000504,CUST01909,PROD00130,WH009,2025-01-30,264,64.46,0.024
SALE0000505,CUST00307,PROD00095,WH002,2025-10-31,38,72.49,0.111
SALE0000506,CUST01010,PROD00131,WH001,2024-11-05,69,28.96,0.081
SALE0000507,CUST01071,PROD00240,WH004,2024-07-30,214,48.93,0.018
SALE0000508,CUST01192,PROD00292,WH006,2025-10-17,199,39.7,0.132
SALE0000509,CUST00462,PROD00061,WH012,2024-11-21,193,77.3,0.04
SALE0000510,CUST01908,PROD00187,WH011,2024-02-03,135,4.13,0.093
SALE0000511,CUST01921,PROD00081,WH006,2025-05-31,461,68.03,0.003
SALE0000512,CUST01155,PROD00176,WH003,2025-08-20,149,91.19,0.031
SALE0000513,CUST00631,PROD00161,WH012,2024-05-14,275,59.52,0.012
SALE0000514,CUST00892,PROD00286,WH005,2025-11-02,171,74.66,0.094
SALE0000515,CUST01392,PROD00136,WH002,2025-01-25,340,13.7,0.059
SALE0000516,CUST00767,PROD00291,WH002,2024-08-03,15,91.27,0.039
SALE0000517,CUST00325,PROD00248,WH003,2025-08-05,240,60.65,0.149
SALE0000518,CUST00634,PROD00070,WH002,2025-02-19,156,72.39,0.124
SALE0000519,CUST00003,PROD00163,WH003,2024-07-29,85,103.21,0.017
SALE0000520,CUST00210,PROD00251,WH011,2025-02-05,32,113.44,0.132
SALE0000521,CUST00222,PROD00189,WH002,2025-09-03,62,40.1,0.088
SALE0000522,CUST01409,PROD00106,WH002,2024-01-27,186,84.22,0.022
SALE0000523,CUST00007,PROD00181,WH001,2024-09-04,302,29.49,0.137
SALE0000524,CUST01508,PROD00029,WH010,2025-04-15,222,15.39,0.052
SALE0000525,CUST00868,PROD00130,WH012,2025-05-18,262,64.46,0.048
SALE0000526,CUST01674,PROD00249,WH007,2025-12-05,376,45.8,0.079
SALE0000527,CUST00628,PROD00002,WH005,2025-07-22,442,35.49,0.071
SALE0000528,CUST01955,PROD00218,WH012,2024-11-26,308,47.68,0.142
SALE0000529,CUST00249,PROD00269,WH003,2025-05-08,454,47.26,0.072
SALE0000530,CUST00902,PROD00155,WH011,2025-02-12,204,6.09,0.07
SALE0000531,CUST00978,PROD00160,WH002,2024-12-29,363,106.78,0.005
SALE0000532,CUST00872,PROD00226,WH008,2025-11-20,264,62.22,0.148
SALE0000533,CUST00700,PROD00235,WH004,2025-06-26,228,16.94,0.062
SALE0000534,CUST00386,PROD00167,WH007,2024-08-26,398,98.71,0.011
SALE0000535,CUST01078,PROD00103,WH009,2024-01-04,160,104.28,0.14
SALE0000536,CUST01741,PROD00073,WH003,2024-12-29,94,44.63,0.007
SALE0000537,CUST01313,PROD00002,WH007,2024-07-05,303,35.49,0.031
SALE0000538,CUST01923,PROD00290,WH008,2024-08-11,238,12.36,0.039
SALE0000539,CUST00606,PROD00144,WH012,2025-04-23,76,57.31,0.11
SALE0000540,CUST01214,PROD00282,WH010,2025-08-08,442,77.3,0.1
SALE0000541,CUST00973,PROD00035,WH003,2024-03-26,114,105.13,0.1
SALE0000542,CUST01520,PROD00203,WH006,2025-05-01,257,105.67,0.143
SALE0000543,CUST01111,PROD00029,WH005,2024-04-08,205,15.39,0.07
SALE0000544,CUST00830,PROD00165,WH012,2025-10-12,304,50.38,0.015
SALE0000545,CUST00536,PROD00029,WH001,2024-10-18,278,15.39,0.095
SALE0000546,CUST00324,PROD00174,WH003,2025-08-25,156,61.26,0.015
SALE0000547,CUST01178,PROD00234,WH001,2025-01-20,71,93.42,0.013
SALE0000548,CUST00477,PROD00084,WH007,2024-08-27,446,41.03,0.108
SALE0000549,CUST01556,PROD00140,WH011,2025-03-14,20,56.32,0.009
SALE0000550,CUST01441,PROD00154,WH008,2025-05-16,260,15.64,0.134
SALE0000551,CUST00481,PROD00241,WH012,2025-09-30,411,33.36,0.101
SALE0000552,CUST01897,PROD00016,WH009,2025-09-19,430,109.29,0.056
SALE0000553,CUST00314,PROD00080,WH008,2025-09-22,155,20.23,0.099
SALE0000554,CUST00012,PROD00031,WH010,2024-10-15,494,97.28,0.102
SALE0000555,CUST00026,PROD00159,WH009,2024-05-23,250,95.78,0.023
SALE0000556,CUST00634,PROD00300,WH008,2025-06-02,385,89.56,0.126
SALE0000557,CUST01470,PROD00114,WH011,2025-04-04,185,48.16,0.12
SALE0000558,CUST01175,PROD00021,WH001,2025-09-13,286,29.85,0.084
SALE0000559,CUST01744,PROD00276,WH009,2025-04-21,92,46.47,0.053
SALE0000560,CUST00887,PROD00084,WH007,2024-12-26,24,41.03,0.116
SALE0000561,CUST01230,PROD00022,WH007,2025-10-07,145,85.31,0.148
SALE0000562,CUST01737,PROD00255,WH008,2025-04-22,278,75.06,0.131
SALE0000563,CUST00310,PROD00036,WH007,2024-09-12,260,76.02,0.009
SALE0000564,CUST01432,PROD00110,WH008,2025-04-06,388,57.55,0.11
SALE0000565,CUST01209,PROD00133,WH005,2025-09-27,437,5.82,0.122
SALE0000566,CUST00208,PROD00132,WH008,2025-12-11,456,49.44,0.114
SALE0000567,CUST01688,PROD00158,WH006,2025-04-04,187,109.36,0.032
SALE0000568,CUST00418,PROD00288,WH012,2024-08-01,129,67.67,0.055
SALE0000569,CUST01183,PROD00061,WH002,2025-09-29,145,77.3,0.034
SALE0000570,CUST01659,PROD00033,WH008,2025-04-20,142,118.37,0.01
SALE0000571,CUST01738,PROD00042,WH006,2024-09-30,329,17.45,0.067
SALE0000572,CUST01086,PROD00025,WH002,2025-08-30,90,89.29,0.021
SALE0000573,CUST00539,PROD00069,WH008,2024-08-11,268,50.05,0.066
SALE0000574,CUST01764,PROD00146,WH009,2025-02-09,463,51.56,0.066
SALE0000575,CUST00391,PROD00258,WH003,2025-03-30,453,71.34,0.115
SALE0000576,CUST01249,PROD00003,WH005,2025-03-28,400,20.98,0.143
SALE0000577,CUST01731,PROD00244,WH012,2025-04-21,428,64.19,0.042
SALE0000578,CUST01916,PROD00276,WH005,2024-09-11,410,46.47,0.118
SALE0000579,CUST00495,PROD00262,WH012,2025-04-03,275,63.25,0.084
SALE0000580,CUST00945,PROD00270,WH010,2024-04-23,220,12.73,0.029
SALE0000581,CUST01950,PROD00200,WH001,2024-09-18,57,42.68,0.024
SALE0000582,CUST00589,PROD00028,WH004,2025-11-15,392,6.33,0.055
SALE0000583,CUST00628,PROD00283,WH003,2025-04-03,132,53.61,0.134
SALE0000584,CUST01280,PROD00239,WH006,2025-06-02,177,46.63,0.094
SALE0000585,CUST00828,PROD00206,WH012,2025-10-18,331,59.4,0.088
SALE0000586,CUST00618,PROD00165,WH007,2024-02-05,304,50.38,0.039
SALE0000587,CUST01119,PROD00032,WH004,2025-08-13,115,94.72,0.118
SALE0000588,CUST01024,PROD00125,WH012,2025-12-13,57,19.14,0.03
SALE0000589,CUST00210,PROD00034,WH002,2025-01-15,214,25.04,0.091
SALE0000590,CUST00511,PROD00018,WH006,2024-05-15,286,119.15,0.083
SALE0000591,CUST01901,PROD00063,WH007,2025-06-19,211,28.83,0.052
SALE0000592,CUST01107,PROD00068,WH002,2024-10-25,259,28.03,0.044
SALE0000593,CUST01858,PROD00018,WH001,2024-09-03,252,119.15,0.141
SALE0000594,CUST00150,PROD00130,WH001,2024-05-17,397,64.46,0.077
SALE0000595,CUST00646,PROD00247,WH006,2024-10-23,430,13.89,0.039
SALE0000596,CUST01812,PROD00249,WH012,2025-06-17,344,45.8,0.127
SALE0000597,CUST00950,PROD00253,WH005,2025-12-26,97,36.19,0.13
SALE0000598,CUST01963,PROD00262,WH005,2024-09-27,275,63.25,0.064
SALE0000599,CUST01256,PROD00268,WH002,2025-09-13,286,44.87,0.03
SALE0000600,CUST00811,PROD00108,WH004,2024-02-08,395,4.4,0.098
SALE0000601,CUST01513,PROD00041,WH005,2025-04-23,430,69.21,0.01
SALE0000602,CUST00818,PROD00126,WH003,2024-06-24,432,95.7,0.067
SALE0000603,CUST00777,PROD00117,WH003,2024-01-07,80,85.92,0.058
SALE0000604,CUST01728,PROD00058,WH012,2024-11-06,297,78.95,0.092
SALE0000605,CUST01904,PROD00091,WH002,2024-11-11,327,21.48,0.132
SALE0000606,CUST01700,PROD00265,WH007,2025-10-02,45,54.83,0.147
SALE0000607,CUST01366,PROD00010,WH010,2025-05-17,477,65.84,0.081
SALE0000608,CUST01975,PROD00225,WH011,2024-06-10,48,110.1,0.014
SALE0000609,CUST01308,PROD00128,WH005,2025-05-04,55,93.54,0.004
SALE0000610,CUST01878,PROD00022,WH011,2025-02-20,158,85.31,0.132
SALE0000611,CUST00404,PROD00213,WH010,2025-01-16,67,54.27,0.061
SALE0000612,CUST01033,PROD00008,WH007,2024-02-09,92,17.6,0.023
SALE0000613,CUST01346,PROD00208,WH008,2024-02-09,278,74.43,0.079
SALE0000614,CUST00979,PROD00290,WH001,2024-03-07,290,12.36,0.004
SALE0000615,CUST01458,PROD00101,WH012,2024-06-27,20,90.55,0.083
SALE0000616,CUST01954,PROD00194,WH007,2025-01-07,397,91.67,0.098
SALE0000617,CUST01652,PROD00134,WH007,2024-03-21,18,81.62,0.127
SALE0000618,CUST00045,PROD00264,WH006,2025-05-27,90,78.86,0.115
SALE0000619,CUST01294,PROD00234,WH011,2025-07-22,294,93.42,0.132
SALE0000620,CUST01140,PROD00087,WH004,2024-09-04,185,23.02,0.139
SALE0000621,CUST01270,PROD00097,WH001,2025-03-27,107,42.57,0.075
SALE0000622,CUST00187,PROD00042,WH006,2024-10-25,439,17.45,0.08
SALE0000623,CUST00866,PROD00270,WH003,2025-03-25,344,12.73,0.05
SALE0000624,CUST00124,PROD00208,WH002,2024-08-18,470,74.43,0.139
SALE0000625,CUST00471,PROD00077,WH003,2025-04-09,49,65.12,0.133
SALE0000626,CUST01391,PROD00074,WH012,2024-09-13,470,10.46,0.053
SALE0000627,CUST00970,PROD00242,WH011,2024-09-02,489,87.32,0.03
SALE0000628,CUST01616,PROD00033,WH008,2025-04-02,308,118.37,0.127
SALE0000629,CUST01423,PROD00212,WH011,2024-01-14,242,14.84,0.008
SALE0000630,CUST00928,PROD00247,WH002,2025-05-19,144,13.89,0.118
SALE0000631,CUST01488,PROD00046,WH011,2025-04-16,473,19.69,0.141
SALE0000632,CUST01578,PROD00186,WH003,2025-03-15,91,48.01,0.031
SALE0000633,CUST00963,PROD00018,WH001,2025-10-26,107,119.15,0.138
SALE0000634,CUST01214,PROD00153,WH001,2024-08-12,308,42.8,0.055
SALE0000635,CUST01448,PROD00154,WH009,2025-09-01,2,15.64,0.134
SALE0000636,CUST01399,PROD00087,WH008,2025-08-08,418,23.02,0.121
SALE0000637,CUST01752,PROD00033,WH011,2025-06-22,6,118.37,0.018
SALE0000638,CUST00726,PROD00146,WH010,2025-01-11,170,51.56,0.048
SALE0000639,CUST00204,PROD00010,WH010,2025-10-03,282,65.84,0.115
SALE0000640,CUST00669,PROD00109,WH010,2024-10-23,242,79.68,0.009
SALE0000641,CUST01654,PROD00150,WH004,2025-07-20,240,16.53,0.024
SALE0000642,CUST01329,PROD00093,WH011,2024-03-07,370,73.11,0.041
SALE0000643,CUST01064,PROD00232,WH003,2024-09-17,415,60.74,0.092
SALE0000644,CUST01351,PROD00085,WH010,2024-11-07,480,92.47,0.043
SALE0000645,CUST00862,PROD00249,WH001,2025-10-21,200,45.8,0.114
SALE0000646,CUST00577,PROD00242,WH002,2025-04-22,299,87.32,0.139
SALE0000647,CUST01514,PROD00052,WH004,2024-11-17,451,109.62,0.033
SALE0000648,CUST01579,PROD00098,WH008,2025-07-04,382,103.77,0.05
SALE0000649,CUST00329,PROD00278,WH002,2024-03-11,185,20.76,0.056
SALE0000650,CUST01661,PROD00258,WH011,2024-05-04,498,71.34,0.025
SALE0000651,CUST00926,PROD00011,WH002,2024-02-23,97,70.04,0.059
SALE0000652,CUST01253,PROD00277,WH011,2025-11-29,344,12.68,0.072
SALE0000653,CUST01172,PROD00160,WH009,2024-08-15,140,106.78,0.091
SALE0000654,CUST00149,PROD00069,WH004,2025-04-04,485,50.05,0.041
SALE0000655,CUST00191,PROD00162,WH004,2025-06-28,17,35.45,0.065
SALE0000656,CUST00443,PROD00191,WH007,2025-11-30,395,13.64,0.127
SALE0000657,CUST01110,PROD00018,WH009,2025-04-10,461,119.15,0.03
SALE0000658,CUST01307,PROD00285,WH010,2025-06-27,101,106.54,0.15
SALE0000659,CUST01409,PROD00174,WH007,2024-08-17,342,61.26,0.035
SALE0000660,CUST00017,PROD00243,WH005,2025-07-22,136,53.0,0.104
SALE0000661,CUST00136,PROD00232,WH006,2025-11-15,191,60.74,0.148
SALE0000662,CUST00774,PROD00075,WH004,2024-08-08,255,87.82,0.109
SALE0000663,CUST00343,PROD00145,WH008,2025-11-11,256,107.37,0.006
SALE0000664,CUST00666,PROD00040,WH004,2025-09-24,257,110.04,0.138
SALE0000665,CUST01766,PROD00263,WH006,2025-07-17,82,7.79,0.08
SALE0000666,CUST01165,PROD00106,WH008,2024-03-02,218,84.22,0.016
SALE0000667,CUST01057,PROD00068,WH005,2025-02-04,244,28.03,0.133
SALE0000668,CUST00600,PROD00162,WH007,2025-12-02,42,35.45,0.109
SALE0000669,CUST00359,PROD00216,WH008,2024-05-30,171,5.99,0.001
SALE0000670,CUST00057,PROD00246,WH011,2025-02-03,104,7.69,0.123
SALE0000671,CUST00864,PROD00296,WH001,2024-01-27,407,12.11,0.142
SALE0000672,CUST00391,PROD00177,WH007,2024-11-27,437,86.61,0.017
SALE0000673,CUST00391,PROD00254,WH001,2025-09-01,430,62.93,0.012
SALE0000674,CUST01947,PROD00158,WH008,2025-01-11,217,109.36,0.054
SALE0000675,CUST00254,PROD00164,WH003,2024-03-31,271,89.52,0.095
SALE0000676,CUST01636,PROD00191,WH011,2025-09-20,236,13.64,0.103
SALE0000677,CUST00936,PROD00231,WH003,2024-08-24,47,8.08,0.023
SALE0000678,CUST00296,PROD00024,WH003,2025-07-30,241,44.66,0.065
SALE0000679,CUST00310,PROD00124,WH006,2024-05-30,41,56.89,0.026
SALE0000680,CUST00302,PROD00070,WH007,2025-02-11,227,72.39,0.108
SALE0000681,CUST01165,PROD00078,WH001,2025-04-15,350,25.72,0.038
SALE0000682,CUST00228,PROD00232,WH004,2025-12-14,497,60.74,0.097
SALE0000683,CUST00363,PROD00184,WH003,2025-06-30,356,22.3,0.042
SALE0000684,CUST00196,PROD00284,WH008,2024-07-29,148,9.82,0.108
SALE0000685,CUST01494,PROD00070,WH010,2025-05-08,450,72.39,0.109
SALE0000686,CUST00879,PROD00266,WH008,2025-03-20,47,54.58,0.122
SALE0000687,CUST00860,PROD00111,WH001,2024-12-06,106,11.57,0.104
SALE0000688,CUST00875,PROD00270,WH010,2025-07-29,213,12.73,0.061
SALE0000689,CUST01857,PROD00187,WH012,2024-11-02,173,4.13,0.044
SALE0000690,CUST00265,PROD00083,WH003,2024-09-17,265,7.82,0.08
SALE0000691,CUST01412,PROD00281,WH002,2025-01-04,158,35.93,0.135
SALE0000692,CUST01695,PROD00131,WH002,2024-04-09,488,28.96,0.131
SALE0000693,CUST01243,PROD00008,WH012,2025-06-23,80,17.6,0.069
SALE0000694,CUST00745,PROD00278,WH007,2025-09-27,191,20.76,0.066
SALE0000695,CUST01680,PROD00021,WH002,2025-03-16,318,29.85,0.123
SALE0000696,CUST01608,PROD00173,WH006,2025-02-02,276,77.87,0.133
SALE0000697,CUST01368,PROD00205,WH010,2024-11-05,25,45.97,0.012
